"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2019-08-10","83.2","-2","6.28","Marte, Ketel",606466,445276,"single","hit_into_play",,,,,5,"Ketel Marte singles on a line drive to right fielder Cody Bellinger.","R","L","R","LAD","ARI","X",9,"line_drive",0,2,2019,"0.53","-0.04","0.09","2.41",,,,1,9,"Top",180.46,134.37,,,431145,,,3.80281342615139,-121.304129426062,-2.43220226026327,4.63116767638344,21.3369751979858,-32.3446042083868,"3.53","1.7",201,"86.7",13,"84.3",2472,"6.7",565861,445276,431145,643603,571970,457759,608369,592626,572041,641355,"53.81",0.853,0.768,"0.9",1,1,0,4,65,4,"Slider",4,0,0,4,0,4,0,4,"Infield shift","Standard",86,"-0.008","0.341"
"FF","2019-08-10","93.1","-2.3","5.69","Marte, Ketel",606466,628317,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out, shortstop Corey Seager to first baseman Tyler White.","R","L","R","LAD","ARI","X",6,"ground_ball",2,1,2019,"-0.47","1.36","0.31","2.93",,,,1,1,"Top",139.85,156.14,,,431145,,,7.75012273410074,-135.485245817432,-4.36712841234259,-7.44955625096528,28.0653637800226,-14.5213912989095,"3.53","1.7",9,"67.3",-15,"93.6",2331,"6.5",565861,628317,431145,643603,571970,457759,608369,502117,572041,641355,"54.02",0.093,0.092,"0",1,0,0,2,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",199,"0.015","-0.209"
"FF","2019-08-09","97.6","-1.15","5.87","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out sharply, second baseman Max Muncy to first baseman Tyler White.   Jarrod Dyson to 2nd.","R","L","R","LAD","ARI","X",4,"ground_ball",0,0,2019,"-0.47","1.5","0.03","2.06",,,502481,1,5,"Top",157.85,156.14,,,669257,,,4.2666493756164,-141.901757455572,-8.19315571530896,-7.34282881039411,30.2790507336909,-10.3221557488582,"3.52","1.7",14,"103.8",-7,"97.8",2687,"6.3",565860,621111,669257,643603,571970,457759,608369,502117,572041,641355,"54.19",0.313,0.283,"0",1,0,0,2,37,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",198,"0.025","-0.41"
"FF","2019-08-09","98","-0.99","5.82","Marte, Ketel",606466,621111,"single","hit_into_play",,,,,5,"Ketel Marte singles on a ground ball to right fielder Cody Bellinger.   Jarrod Dyson to 3rd.","R","L","R","LAD","ARI","X",9,"ground_ball",2,2,2019,"-0.53","1.36","0.06","2.67",,,502481,0,3,"Top",161.39,113.56,,,669257,,,4.09655471813286,-142.728178266107,-6.23631726389858,-8.22625253837354,30.4707071159076,-12.3174055630033,"3.52","1.7",105,"84.1",6,"98.6",2479,"6.4",565860,621111,669257,643603,571970,457759,608369,502117,572041,641355,"54.09",0.32,0.288,"0.9",1,1,0,4,17,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",201,"-0.099","0.719"
"SL","2019-08-09","84.8","1.41","6.38","Marte, Ketel",606466,628711,"field_out","hit_into_play",,,,,4,"Ketel Marte pops out to second baseman Max Muncy.","R","R","L","LAD","ARI","X",4,"popup",2,2,2019,"-0.31","0.07","-0.58","2.32",,641796,,1,11,"Top",149.73,152.09,,,669257,,,-3.95780847024337,-123.311989265334,-3.28143411454443,-2.3927920187557,21.5989276819859,-31.1123230830548,"3.52","1.7",,"80",69,"83.3",2577,"5.1",565860,628711,669257,643603,571970,457759,608369,592626,572041,641355,"55.41",0,0,"0",1,0,0,3,82,5,"Slider",2,3,3,2,3,2,3,2,"Standard","Standard",256,"0.025","-0.311"
"FC","2019-08-09","91.4","-2.1","6.37","Marte, Ketel",606466,445276,"field_out","hit_into_play",,,,,1,"Ketel Marte grounds out, shortstop Corey Seager to first baseman Tyler White.   Jarrod Dyson to 3rd.","R","L","R","LAD","ARI","X",6,"ground_ball",1,2,2019,"0.58","1.29","-0.81","3.6",,502481,,1,9,"Top",117.29,157.16,,,669257,,,2.00829999351075,-133.288194869598,-4.07305682306476,6.74077724505239,26.2828044004128,-15.671551142525,"3.52","1.7",10,"92.5",-18,"93.3",2588,"7.1",565860,445276,669257,643603,571970,457759,608369,502117,572041,641355,"53.38",0.173,0.166,"0",1,0,0,2,67,4,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",156,"0.075","-0.238"
"FF","2019-08-09","96.2","-0.6","6.37","Marte, Ketel",606466,520980,"strikeout","swinging_strike",,,,,12,"Ketel Marte strikes out swinging.","R","L","R","LAD","ARI","S",2,,1,2,2019,"-0.51","1.61","0.21","3.71",,,527038,1,7,"Top",,,,,669257,,,3.29382509156957,-140.04348997613,-5.12933947714433,-7.46609659822595,30.5985799882562,-10.0666025250975,"3.52","1.7",,,,"96.4",2438,"6.3",565860,520980,669257,643603,571970,457759,608369,502117,572041,641355,"54.2",,,"0",1,0,0,,52,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",198,"0.042","-0.225"
"SL","2019-08-09","90.1","-1","5.82","Marte, Ketel",606466,621111,"strikeout","swinging_strike",,,,,14,"Ketel Marte strikes out swinging.","R","L","R","LAD","ARI","S",2,,0,2,2019,"0.6","-0.25","0.87","1.42",,,,1,1,"Top",,,,,669257,,,3.36629400704481,-131.278175433392,-4.51954543844897,6.3443002762657,23.492003819716,-34.4543184596744,"3.52","1.7",,,,"90.1",2962,"5.9",565860,621111,669257,643603,571970,457759,608369,502117,572041,641355,"54.64",,,"0",1,0,0,,2,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",68,"0.015","-0.106"
"SI","2019-07-07","94.7","-2.74","6.16","Marte, Ketel",606466,608566,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","ARI","COL","B",,,3,2,2019,"-1.32","0.59","-1.55","3.7",,,,0,6,"Bot",,,,,455104,,,5.72160722901909,-137.432017283568,-1.91232189992794,-17.2059198061857,30.7825799132109,-24.9066583473006,"3.5","1.66",,,,"92.1",2200,"4.9",564874,608566,455104,502517,641857,571448,596115,621311,435622,453568,"55.6",,,"0.7",1,0,0,,39,8,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",246,"0.031","0.341"
"FF","2019-07-07","96.6","-2.81","6.19","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,6,"Ketel Marte flies out to center fielder Ian Desmond.","R","L","R","ARI","COL","X",8,"fly_ball",2,1,2019,"-0.63","1.08","0.71","2.62",,622065,,1,3,"Bot",150.42,65.21,,,547172,,,10.4026131439087,-139.937486417928,-6.09285601904853,-10.1485524144652,30.1146249285526,-17.5688702747046,"3.14","1.48",322,"97",43,"94.1",2299,"4.9",564874,608566,547172,502517,641857,571448,596115,621311,435622,453568,"55.56",0.027,0.034,"0",1,0,0,3,21,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"-0.038","-0.397"
"FF","2019-07-07","97.6","-2.62","5.66","Marte, Ketel",606466,608032,"double","hit_into_play",,,,,5,"Ketel Marte doubles (20) on a fly ball to center fielder Ian Desmond, deflected by right fielder Charlie Blackmon.","R","L","R","ARI","COL","X",9,"fly_ball",1,0,2019,"-0.39","1.21","0.21","2.65",,,,2,7,"Bot",159.14,46.69,,,455104,,,8.47927721892731,-141.926601832297,-5.38209273669865,-6.9722651907773,29.0493612831309,-14.8488897649327,"3.52","1.69",368,"93.4",25,"97.8",2268,"6.2",564874,608032,455104,502517,641857,571448,596115,621311,435622,453568,"54.29",0.193,0.261,"1.25",1,1,1,3,52,2,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Standard","Standard",198,"0.001","0.215"
"KC","2019-07-07","82.8","-2.85","6.37","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out softly, pitcher German Marquez to first baseman Daniel Murphy.","R","L","R","ARI","COL","X",1,"ground_ball",0,1,2019,"0.36","-0.23","0.07","1.34",,,,1,1,"Bot",127.01,182.62,,,547172,,,5.79350555601407,-120.165283461896,-4.45132011449274,2.24029659722802,21.5384841083856,-33.7520046342213,"3.52","1.69",,"82.9",-21,"80.1",2715,"4.4",564874,608566,547172,502517,641857,571448,596115,621311,435622,453568,"56.08",0.073,0.066,"0",1,0,0,2,5,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Strategic","Standard",58,"-0.016","-0.147"
"FF","2019-07-06","97.3","-2.22","5.78","Marte, Ketel",606466,592351,"field_out","hit_into_play",,,,,2,"Ketel Marte pops out to third baseman Nolan Arenado in foul territory.","R","L","R","ARI","COL","X",5,"popup",2,2,2019,"-1.1","1.05","-0.17","3.72",,,,0,5,"Bot",102.17,195.29,,,547172,,,7.97204402139405,-141.523886490346,-2.40842115625654,-16.4739722743148,32.584340380648,-17.7593729226659,"3.62","1.82",,"80",69,"97.1",2227,"6.2",564873,592351,547172,502517,641658,571448,596115,621311,435622,453568,"54.29",0,0,"0",1,0,0,3,42,6,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",226,"-0.029","-0.217"
"SL","2019-07-06","88.4","-1.84","6.2","Marte, Ketel",606466,592351,"field_out","hit_into_play",,,,,13,"Ketel Marte pops out to third baseman Nolan Arenado.","R","L","R","ARI","COL","X",5,"popup",3,2,2019,"0.13","0.6","-0.17","1.62",,641796,,0,3,"Bot",106.22,162.34,,,547172,,,3.80421293731879,-128.579549602005,-6.27147397607807,0.621794183623135,28.1925778141175,-24.4256683019211,"3.61","1.85",,"80",69,"87.9",2227,"6.1",564873,592351,547172,502517,641658,571448,596115,621311,435622,453568,"54.36",0,0,"0",1,0,0,3,23,8,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",168,"-0.052","-0.405"
"SI","2019-07-06","95.9","-1.06","6.02","Marte, Ketel",606466,545064,"single","hit_into_play",,,,,4,"Ketel Marte singles on a fly ball to left fielder David Dahl.   Carson Kelly to 2nd.","R","L","R","ARI","COL","X",7,"fly_ball",2,0,2019,"-1.42","0.77","-0.74","2.39",,,608348,2,6,"Bot",80.34,118.75,,,547172,,,3.88128157105351,-139.293067936476,-5.55265726082619,-18.7994180333801,31.7134672028669,-21.5026628303722,"3.29","1.67",219,"69.6",44,"94.3",2065,"5.5",564873,545064,547172,502517,641658,571448,596115,621311,435622,453568,"55.04",0.393,0.404,"0.9",1,1,0,3,54,3,"Sinker",4,1,4,1,1,4,4,1,"Standard","Standard",242,"0.007","0.205"
"CH","2019-07-06","82.5","-1.58","5.77","Marte, Ketel",606466,518452,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out to first baseman Daniel Murphy.","R","L","R","ARI","COL","X",3,"ground_ball",0,2,2019,"-0.74","0.42","-0.47","2.29",,,502481,2,8,"Bot",147.79,175.01,,,547172,,,4.04660101740143,-120.358224061784,-2.37506471621887,-8.03618034430156,20.2152483378221,-27.7247043097976,"3.48","1.76",7,"91.2",-18,"84.1",1248,"6.9",564873,518452,547172,502517,641658,571448,596115,621311,435622,453568,"53.62",0.193,0.206,"0",1,0,0,2,70,3,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",240,"-0.007","-0.141"
"CU","2019-07-06","80.3","-1.8","6.31","Marte, Ketel",606466,592351,"field_out","hit_into_play",,,,,3,"Ketel Marte grounds out, third baseman Nolan Arenado to first baseman Daniel Murphy.","R","L","R","ARI","COL","X",5,"ground_ball",0,1,2019,"0.96","-0.59","0.33","2.98",,,,1,1,"Bot",107.24,171.97,,,547172,,,2.89679348021523,-116.943517945567,0.395671708852258,8.18357011587413,21.5542199870402,-37.8240810308695,"3.41","1.64",66,"73.2",4,"79.8",2470,"5.9",564873,592351,547172,502517,641658,571448,596115,621311,435622,453568,"54.63",0.167,0.172,"0",1,0,0,2,6,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",59,"-0.016","-0.147"
"SL","2019-07-05","83.2","-2.65","6","Marte, Ketel",606466,622608,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","ARI","COL","B",,,3,1,2019,"0.49","-0.13","-1.51","3.1",488671,502481,,1,5,"Bot",,,,,547172,,,1.67396506474774,-121.225725835437,0.0226428575289907,4.49060402051882,22.2672870965359,-33.712333745457,"3.44","1.68",,,,"83.3",2109,"6.1",564872,622608,547172,502517,641857,571448,596115,606132,621311,453568,"54.36",,,"0.7",1,0,0,,38,5,"Slider",4,0,4,0,0,4,4,0,"Strategic","Standard",75,"0.001","0.182"
"FF","2019-07-05","95.2","-2.16","6.16","Marte, Ketel",606466,622608,"single","hit_into_play",,,,,4,"Ketel Marte singles on a sharp ground ball to center fielder David Dahl.","R","L","R","ARI","COL","X",8,"ground_ball",0,0,2019,"-0.24","1.16","-0.44","2.68",,,,1,4,"Bot",150.83,73.62,,,547172,,,5.04138078151198,-138.576426672121,-6.12896578476355,-4.1456093700368,28.3442658977662,-16.1194733550356,"3.52","1.68",56,"104.1",0,"95.5",2023,"6.3",564872,622608,547172,502517,641857,571448,596115,606132,621311,453568,"54.25",0.453,0.418,"0.9",1,1,0,4,26,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",192,"0.03","0.27"
"CU","2019-07-05","82","-1.19","6.25","Marte, Ketel",606466,622786,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, second baseman Ryan McMahon to first baseman Daniel Murphy.","R","L","R","ARI","COL","X",4,"ground_ball",1,1,2019,"0.7","-0.45","0.04","2.39",,,502481,2,6,"Bot",152.36,152.71,,,547172,,,1.41461719704436,-119.4397038622,-1.33583664801309,6.40008831821825,22.9387824897301,-36.4396875249678,"3.52","1.68",,"82.9",-21,"81.8",2578,"6.1",564872,622786,547172,502517,641857,571448,596115,606132,621311,453568,"54.41",0.073,0.066,"0",1,0,0,2,51,3,"Curveball",8,0,8,0,0,8,8,0,"Strategic","Standard",57,"-0.001","-0.235"
"FF","2019-07-05","95.3","-2.01","6.31","Marte, Ketel",606466,622608,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out sharply, second baseman Ryan McMahon to first baseman Daniel Murphy.","R","L","R","ARI","COL","X",4,"ground_ball",1,2,2019,"-0.29","1.15","-0.56","2.09",,,,1,1,"Bot",146.27,146.62,,,547172,,,4.44158472528976,-138.6096808366,-8.04585424742365,-4.61825909443821,27.9730002022672,-15.8899858571366,"3.59","1.68",14,"108.6",-8,"95.5",2062,"6.2",564872,622608,547172,502517,641857,571448,596115,606132,621311,453568,"54.27",0.387,0.348,"0",1,0,0,2,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",194,"-0.016","-0.125"
"FF","2019-07-03","96.7","-0.82","6","Marte, Ketel",606466,621111,"single","hit_into_play",,,,,3,"Ketel Marte singles on a ground ball to right fielder Cody Bellinger.   Jarrod Dyson scores.    Ketel Marte to 2nd.","R","L","R","LAD","ARI","X",9,"ground_ball",2,1,2019,"-0.33","1.31","0.29","3.56",,502481,,2,7,"Top",184.71,97.34,,,605131,,,3.70313743427477,-140.817412836209,-3.97088457518241,-5.18279077497911,29.4337871188132,-13.9693711373068,"3.58","1.68",98,"97.9",5,"97.2",2499,"6.3",565843,621111,605131,592626,571771,571970,621035,607461,657077,641355,"54.16",0.513,0.462,"0.9",1,1,0,4,53,4,"4-Seam Fastball",3,2,2,3,3,3,3,3,"Standard","Standard",194,"-0.206","0.713"
"FF","2019-07-03","95.1","-1.44","5.66","Marte, Ketel",606466,621111,"single","hit_into_play",,,,,6,"Ketel Marte singles on a sharp ground ball to right fielder Cody Bellinger.","R","L","R","LAD","ARI","X",9,"ground_ball",0,0,2019,"-0.65","1.32","0.38","2.72",,,,1,5,"Top",184.71,84.66,,,605131,,,6.23515303914949,-138.48891933915,-5.09220002462012,-9.66581495276602,27.7860504741114,-14.2050731754213,"3.36","1.58",130,"103.4",6,"95.7",2322,"6.4",565843,621111,605131,592626,571771,571970,621035,607461,657077,641355,"54.11",0.607,0.558,"0.9",1,1,0,4,38,1,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",206,"-0.036","0.27"
"KC","2019-07-03","81.5","-0.96","5.92","Marte, Ketel",606466,621111,"single","hit_into_play",,,,,8,"Ketel Marte singles on a sharp line drive to right fielder Cody Bellinger.   Jarrod Dyson to 3rd.","R","L","R","LAD","ARI","X",9,"line_drive",2,2,2019,"0.88","-1.33","-0.14","1.71",,,502481,2,3,"Top",182.69,113.56,,,605131,,,0.145819093116894,-118.568433307549,-0.235292039531822,8.14581010278123,25.187139078024,-44.738315555873,"3.58","1.68",220,"108.3",10,"81.1",2881,"6.3",565843,621111,605131,592626,571771,571970,621035,607461,657077,641355,"54.24",0.907,0.911,"0.9",1,1,0,4,22,5,"Knuckle Curve",3,0,0,3,0,3,0,3,"Infield shift","Strategic",34,"-0.023","0.338"
"KC","2019-07-03","81.5","-0.98","5.97","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out to first baseman Joc Pederson.","R","L","R","LAD","ARI","X",3,"ground_ball",2,2,2019,"0.68","-1.65","-0.65","1.99",,,,1,1,"Top",156.83,165.27,,,605131,,,-0.546945703221318,-118.60448728743,0.838221698271141,6.41965777505322,24.8634549540946,-47.9090816954186,"3.58","1.68",41,"69.3",2,"81",2872,"6.2",565843,621111,605131,592626,571771,571970,621035,607461,657077,641355,"54.34",0.107,0.096,"0",1,0,0,2,2,5,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Strategic",22,"0.015","-0.156"
"KC","2019-07-03","88.3","-1.85","5.68","Marte, Ketel",606466,523260,"field_out","hit_into_play",,,,,13,"Ketel Marte grounds out, second baseman Enrique Hernandez to first baseman Max Muncy.","R","L","R","LAD","ARI","X",4,"ground_ball",0,2,2019,"0.8","-0.68","-0.17","1.55",,,,0,10,"Top",153.28,159.69,,,431145,,,2.44726792103748,-128.571343125495,-2.60626313531409,8.1605592539081,25.1808581771409,-39.2646846851392,"3.58","1.68",,"82.9",-21,"87.2",3040,"5.5",565843,523260,431145,571970,571771,457759,621035,592626,641355,607461,"55.04",0.073,0.066,"0",1,0,0,2,76,3,"Knuckle Curve",4,4,4,4,4,4,4,4,"Infield shift","Strategic",50,"0.058","-0.157"
"CH","2019-07-02","82.6","-1.84","6.64","Marte, Ketel",606466,548389,"single","hit_into_play",,,,,14,"Ketel Marte singles on a sharp ground ball to shortstop Enrique Hernandez.","R","L","R","LAD","ARI","X",6,"ground_ball",1,1,2019,"-0.85","0.18","0.1","1.3",,,,0,5,"Top",147.96,146,,,605131,,,6.01917291764254,-120.094928170945,-6.05019879850912,-9.23594287510121,20.0432184967352,-29.6086874359046,"3.55","1.69",6,"108.7",-9,"82.6",1534,"6",565842,548389,605131,592626,571970,621458,571771,607461,657077,641355,"54.46",0.347,0.312,"0.9",1,1,0,2,39,3,"Changeup",3,3,3,3,3,3,3,3,"Infield shift","Standard",258,"-0.047","0.421"
"FF","2019-07-02","91.2","-1.55","6.72","Marte, Ketel",606466,548389,"field_out","hit_into_play",,,,,11,"Ketel Marte grounds out, shortstop Enrique Hernandez to first baseman Joc Pederson.","R","L","R","LAD","ARI","X",6,"ground_ball",1,2,2019,"-0.27","1.57","-0.55","3.78",,664199,,2,2,"Top",114.5,150.06,,,605131,,,3.10425083278584,-132.836832293207,-4.87077170443955,-3.84167492628252,26.8053247621367,-12.8544619535346,"3.55","1.69",20,"70.4",-8,"91.2",2244,"6.1",565842,548389,605131,592626,571970,621458,571771,607461,657077,641355,"54.36",0.107,0.098,"0",1,0,0,2,15,4,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Infield shift","Standard",190,"0.021","-0.241"
"SI","2019-07-02","98.1","-1.93","5.39","Marte, Ketel",606466,523260,"field_out","hit_into_play",,,,,1,"Ketel Marte grounds out sharply, third baseman Edwin Rios to first baseman Joc Pederson.","R","L","R","LAD","ARI","X",5,"ground_ball",0,2,2019,"-1.26","0.82","-0.57","2.81",,,502481,2,6,"Top",108.92,159.69,,,605131,,,6.41599782159447,-142.790916641074,-3.39637395257439,-18.2413787888477,28.6309927409514,-20.5838499104893,"3.13","1.51",9,"99.6",-15,"97.6",2119,"5.7",565842,523260,605131,592626,571970,621458,571771,607461,657077,641355,"54.81",0.267,0.274,"0",1,0,0,2,51,3,"Sinker",3,4,4,3,4,3,4,3,"Standard","Strategic",237,"0.026","-0.141"
"KC","2019-07-02","80.6","-1.4","6.81","Marte, Ketel",606466,548389,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, first baseman Joc Pederson to pitcher Ross Stripling.","R","L","R","LAD","ARI","X",3,"ground_ball",1,2,2019,"0.51","-1.19","-0.03","2.5",,,,1,1,"Top",152.02,165.78,,,605131,,,2.05543555294054,-117.16588217268,-0.810210135518623,4.14563898552683,20.0837143940878,-42.7874321832977,"3.55","1.69",8,"74.6",-15,"78.8",2564,"4.9",565842,548389,605131,592626,571970,621458,571771,607461,657077,641355,"55.6",0.047,0.048,"0",1,0,0,2,2,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",23,"0.015","-0.125"
"FF","2019-07-02","92.7","-3.23","5.12","Marte, Ketel",606466,554340,"field_out","hit_into_play",,,,,3,"Ketel Marte flies out sharply to right fielder Cody Bellinger.","R","L","R","LAD","ARI","X",9,"fly_ball",1,0,2019,"-0.93","1.18","0.39","3.17",,,,1,9,"Top",178.16,75.9,,,605131,,,11.1547659226508,-134.547269046773,-1.74030533737619,-13.392386911649,25.507099744903,-17.7380604647385,"3.48","1.65",315,"101.3",46,"92.4",2515,"6",565842,554340,605131,607461,571970,621458,571771,621035,657077,641355,"54.54",0.053,0.083,"0",1,0,0,3,71,2,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Infield shift","Standard",218,"0.012","-0.206"
"CH","2019-06-30","84.1","3.05","5.74","Marte, Ketel",606466,518516,"field_out","hit_into_play",,,,,8,"Ketel Marte flies out to left fielder Tyler Austin.","R","R","L","SF","ARI","X",7,"fly_ball",0,0,2019,"1.13","0.9","0.2","1.66",,,641796,1,6,"Top",49.35,95.54,,,457763,,,-8.83695818084731,-122.23416706864,-4.9194960736599,12.9743572337679,21.9409979715305,-22.369974291941,"3.13","1.46",302,"93.6",45,"84.5",1563,"6.4",566513,518516,457763,474832,605412,446334,456781,592122,607680,573262,"54.11",0.013,0.025,"0",1,0,0,3,46,1,"Changeup",4,1,1,4,1,4,1,4,"Standard","Standard",129,"0.029","-0.322"
"FF","2019-06-30","92.6","3.02","5.69","Marte, Ketel",606466,518516,"strikeout","foul_tip",,,,,6,"Ketel Marte strikes out on a foul tip.","R","R","L","SF","ARI","S",2,,3,2,2019,"0.94","1.36","0.76","2.97",,,641796,1,4,"Top",,,,,457763,,,-7.88322576350306,-134.784061115636,-4.23371835583565,13.1980225708076,25.6048225986027,-14.652903387592,"3.56","1.69",,,,"93.6",2405,"6.6",566513,518516,457763,474832,605412,446334,456781,592122,607680,573262,"53.93",,,"0",1,0,0,,28,8,"4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard",145,"0.02","-0.384"
"CH","2019-06-30","85.5","-0.73","6.19","Marte, Ketel",606466,605446,"field_out","hit_into_play",,,,,1,"Ketel Marte grounds out to first baseman Brandon Belt.   Jake Lamb scores.    Adam Jones to 3rd.","R","L","R","SF","ARI","X",3,"ground_ball",1,1,2019,"-0.92","1.01","-0.48","3.04",571875,430945,,1,8,"Top",161.1,162.74,,,457763,,,2.47745932869686,-124.571425887953,-3.22470007788057,-10.1433043963949,25.0327661708822,-21.1307990548195,"3.56","1.69",15,"85.6",-10,"86",1903,"6.5",566513,605446,457763,474832,605412,446334,456781,543105,607680,573262,"53.97",0.093,0.084,"0",1,0,0,2,69,3,"Changeup",10,2,2,10,3,10,3,10,"Standard","Standard",222,"0.002","-0.397"
"CU","2019-06-30","79.2","3.11","5.77","Marte, Ketel",606466,518516,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out, shortstop Donovan Solano to first baseman Brandon Belt.","R","R","L","SF","ARI","X",6,"ground_ball",1,2,2019,"-1.23","-0.12","1.26","1.4",,,,2,1,"Top",110.83,145.18,,,457763,,,-1.772391474993,-115.32558966178,-2.54325334345266,-10.39262811082,20.9744292476532,-33.0394010655707,"3.56","1.69",6,"83.4",-13,"78.4",2583,"5.6",566513,518516,457763,474832,605412,446334,456781,592122,607680,573262,"54.89",0.067,0.06,"0",1,0,0,2,3,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",276,"0.01","-0.081"
"FF","2019-06-29","93.6","2.15","6.4","Marte, Ketel",606466,519141,"field_out","hit_into_play",,,,,6,"Ketel Marte lines out to right fielder Mike Yastrzemski.","R","R","L","SF","ARI","X",9,"line_drive",3,2,2019,"0.61","1.6","0.68","2.84",,,430945,1,5,"Top",166.14,77.93,,,519390,,,-4.96915512412828,-135.976039956748,-6.72928696089118,8.28747486296512,26.5773436250465,-11.902187358768,"3.55","1.69",302,"91.7",17,"91.9",2389,"5.1",566511,519141,519390,474832,605412,467055,543063,543105,607680,573262,"55.37",0.673,0.64,"0",1,0,0,4,34,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",159,"0.037","-0.387"
"FF","2019-06-29","92.7","2.4","6.4","Marte, Ketel",606466,519141,"grounded_into_double_play","hit_into_play",,,,,6,"Ketel Marte grounds into a double play, shortstop Brandon Crawford to second baseman Joe Panik to first baseman Brandon Belt.   Adam Jones out at 2nd.    Ketel Marte out at 1st.","R","R","L","SF","ARI","X",6,"ground_ball",2,1,2019,"0.44","1.59","0.66","2.33",,,430945,0,3,"Top",111.68,160.78,,,519390,,,-5.26954846446088,-134.695914375747,-7.84623285378284,6.19176682469619,25.7741045300999,-12.0737123168464,"3.13","1.47",6,"94.5",-20,"91.3",2392,"5.3",566511,519141,519390,474832,605412,467055,543063,543105,607680,573262,"55.24",0.147,0.14,"0",1,0,0,2,18,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",165,"0.083","-0.64"
"FC","2019-06-29","91.2","-2.49","6.35","Marte, Ketel",606466,453343,"grounded_into_double_play","hit_into_play",,,,,14,"Ketel Marte grounds into a double play, first baseman Brandon Belt to shortstop Brandon Crawford to first baseman Brandon Belt.   Adam Jones out at 2nd.    Ketel Marte out at 1st.","R","L","R","SF","ARI","X",3,"ground_ball",0,1,2019,"0.27","0.77","0.97","2.48",545121,,430945,1,8,"Top",151.81,173.99,,,519390,,,8.09097068647839,-132.537402064064,-5.48132460712918,1.55736767705196,27.3705634741298,-22.2224048616322,"3.55","1.69",30,"76.2",-2,"91.1",2415,"6.3",566511,453343,519390,474832,605412,467055,543063,543105,607680,573262,"54.25",0.173,0.173,"0",1,0,0,2,62,2,"Cutter",0,4,4,0,4,0,4,0,"Standard","Standard",160,"0.016","-0.573"
