"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-09-15","94.6","2.79","5.27","Marte, Ketel",606466,640455,"single","hit_into_play",,,,,8,"Ketel Marte singles on a ground ball to left fielder Jurickson Profar.","R","R","L","ARI","SD","X",7,"ground_ball",2,2,2022,"1.27","1.16","-0.04","2",,,,1,1,"Bot",85.31,105.17,,,543592,,,-10.368250237176282,-137.28894712803466,-5.487104126413151,18.41465784451368,30.948664161552998,-16.408822210070173,"3.58","1.71",67,"111.9",2,"95.9",2022,"7.2",663284,640455,543592,605137,630105,592518,673490,595777,663757,665742,"53.27",0.589,0.546,"0.9",1,1,0,4,5,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0.024","0.283"
"FF","2022-09-15","93.7","-1.51","5.6","Marte, Ketel",606466,621051,"strikeout","called_strike",,,,,13,"Ketel Marte called out on strikes.","R","L","R","ARI","SD","S",2,,3,2,2022,"-0.92","1.6","-0.75","1.54",,656448,,0,8,"Bot",,,,,595751,,,4.0424875815265064,-136.152410505751,-8.29085711094822,-12.312837629642111,31.776645420689487,-10.630712319474025,"3.51","1.71",,,,"94.2",2284,"6.8",663284,621051,595751,605137,630105,592518,673490,571976,663757,665742,"53.67",,,"0",1,0,0,,57,7,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shift","Standard",216,"-0.005","-0.467"
"SI","2022-09-15","99.7","-1.49","6.18","Marte, Ketel",606466,663158,"walk","ball",,,,,13,"Ketel Marte walks.","R","L","R","ARI","SD","B",,,3,1,2022,"-1.17","1.21","0","1.42",,,,1,6,"Bot",,,,,543592,,,6.879751783174638,-144.6774922859301,-10.5919076721597,-18.01093044574095,34.538458179088416,-12.813123464122757,"3.54","1.7",,,,"100.4",2400,"6.9",663284,663158,543592,605137,630105,592518,673490,595777,663757,665742,"53.65",,,"0.7",1,0,0,,41,5,"Sinker",2,0,2,0,0,2,2,0,"Infield shift","Standard",216,"0.013","0.162"
"FF","2022-09-14","93.9","-1.36","6","Marte, Ketel",606466,675627,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out to first baseman Miguel Vargas.","R","L","R","ARI","LAD","X",3,"ground_ball",1,1,2022,"-0.28","1.42","-0.06","1.98",,,,0,4,"Bot",154.81,164.71,,,605131,,,3.971999296530645,-136.53682450092958,-7.806156408101089,-4.381804509017584,32.33469299980412,-12.864117882192563,"3.6","1.72",3,"75.5",-31,"93.9",2209,"6.5",663322,675627,605131,678246,621035,571970,593643,608336,641355,572204,"54.03",0.063,0.065,"0",1,0,0,2,31,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard",206,"-0.027","-0.212"
"FF","2022-09-14","94.8","-1.31","5.94","Marte, Ketel",606466,675627,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out, second baseman Chris Taylor to first baseman Miguel Vargas.","R","L","R","ARI","LAD","X",4,"ground_ball",0,0,2022,"-0.88","1.35","-0.24","1.75",,,,0,2,"Bot",160.39,136.24,,,605131,,,4.78070369655207,-137.69783246104353,-8.256954679616381,-12.215812969357184,33.210913344551564,-13.37717495023902,"3.6","1.72",45,"104.9",0,"94.8",2201,"6.6",663322,675627,605131,678246,621035,571970,593643,608336,641355,572204,"53.89",0.451,0.413,"0",1,0,0,4,12,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard",210,"-0.02","-0.221"
"FC","2022-09-14","93.1","-3.05","6.21","Marte, Ketel",606466,455119,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out, second baseman Chris Taylor to first baseman Miguel Vargas.","R","L","R","ARI","LAD","X",4,"ground_ball",0,0,2022,"0.19","0.6","0.45","2.84",,,662139,2,6,"Bot",164.96,140.31,,,605131,,,8.56270607909711,-135.30611772934483,-4.1729346334926705,0.508554025575493,29.411279990741374,-24.080943279233363,"3.6","1.72",41,"77.2",0,"93.1",2264,"6.3",663322,455119,605131,678246,621035,571970,593643,608336,641355,572204,"54.16",0.126,0.113,"0",1,0,0,2,47,1,"Cutter",2,2,2,2,2,2,2,2,"Infield shift","Standard",190,"-0.036","-0.218"
"FC","2022-09-14","94.1","-2.09","5.6","Marte, Ketel",606466,623465,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out, second baseman Chris Taylor to first baseman Miguel Vargas.   Jake McCarthy to 3rd.","R","L","R","ARI","LAD","X",4,"ground_ball",1,0,2022,"0.01","0.87","0.3","2.81",,664983,,1,9,"Bot",166.48,141.33,,,605131,,,6.2061558904734895,-136.9374317625799,-3.4623665734113125,-1.2838664304920704,31.099929513960582,-20.654719243450508,"3.6","1.72",27,"93.6",-4,"94.4",2431,"6.5",663322,623465,605131,678246,621035,571970,593643,608336,641355,572204,"54",0.269,0.263,"0",1,0,0,2,67,2,"Cutter",2,2,2,2,2,2,2,2,"Infield shift","Standard",191,"-0.071","-0.346"
"FF","2022-09-13","91.4","1.4","6.12","Marte, Ketel",606466,477132,"field_out","hit_into_play",,,,,11,"Ketel Marte grounds out softly, first baseman Freddie Freeman to pitcher Clayton Kershaw.","R","R","L","ARI","LAD","X",3,"ground_ball",0,1,2022,"0.13","1.45","-0.38","3.82",,,,2,6,"Bot",142.44,174.73,,,669257,,,-4.78423885450194,-133.00184372910385,-3.0285432216713484,2.542654865179661,29.38634039483629,-14.566616074839498,"3.6","1.72",26,"43.8",-2,"91.6",2373,"6.5",663323,477132,669257,518692,621035,571970,607208,608336,641355,605141,"54",0.166,0.164,"0",1,0,0,1,49,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",176,"-0.01","-0.082"
"FF","2022-09-13","92.1","1.35","6.12","Marte, Ketel",606466,477132,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, second baseman Chris Taylor to first baseman Freddie Freeman.","R","R","L","ARI","LAD","X",4,"ground_ball",0,1,2022,"-0.08","1.75","-0.26","2.63",,,608348,2,3,"Bot",133.74,144.8,,,669257,,,-3.916235064569574,-133.81776940895068,-6.751130292432185,-0.0007613929434754137,31.86269817569685,-9.945606649961757,"3.6","1.72",42,"75.5",0,"91.9",2325,"6.5",663323,477132,669257,518692,621035,571970,607208,608336,641355,605141,"54.04",0.1,0.09,"0",1,0,0,2,28,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",171,"-0.022","-0.183"
"FF","2022-09-13","91.9","1.54","6.04","Marte, Ketel",606466,477132,"strikeout","called_strike",,,,,13,"Ketel Marte called out on strikes.","R","R","L","ARI","LAD","S",2,,3,2,2022,"0","1.75","-0.2","1.31",,,,1,1,"Bot",,,,,669257,,,-4.404594854181471,-133.46647491340852,-9.865995796356508,0.9839928398050597,31.30498144025753,-9.321487936297157,"3.57","1.76",,,,"91.7",2581,"6.5",663323,477132,669257,518692,621035,571970,607208,608336,641355,605141,"54.02",,,"0",1,0,0,,6,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",173,"-0.016","-0.207"
"FF","2022-09-13","96.6","-2.46","4.79","Marte, Ketel",606466,518886,"field_out","hit_into_play",,,,,4,"Ketel Marte lines out sharply to center fielder Cody Bellinger.","R","L","R","ARI","LAD","X",8,"line_drive",1,1,2022,"-0.72","1.34","-0.41","2.43",,,,0,9,"Bot",119.7,58.67,,,669257,,,7.12131564585663,-140.39484249548028,-3.744451937040827,-11.170211180817837,34.77191775621831,-13.842253106031087,"3.6","1.72",348,"100.1",17,"96.7",2419,"6.6",663323,518886,669257,518692,621035,571970,607208,608336,641355,605141,"53.89",0.451,0.482,"0",1,0,0,4,72,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",220,"-0.01","-0.212"
"SI","2022-09-12","89.5","3.24","4.89","Marte, Ketel",606466,542881,"double","hit_into_play",,,,,14,"Ketel Marte doubles (38) on a line drive to right fielder Trayce Thompson.","R","R","L","ARI","LAD","X",9,"line_drive",0,0,2022,"1.61","0.38","1.31","2.15",,,,1,6,"Bot",212.52,97.57,,,669257,,,-8.129088654948912,-130.102561584882,-1.476830778166021,20.023955127600946,29.307126835051776,-27.822980640289256,"3.6","1.73",328,"91.6",24,"88.9",2186,"6.2",663324,542881,669257,518692,605141,571970,607208,608336,641355,572204,"54.34",0.16,0.194,"1.25",1,1,1,3,42,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",108,"0.065","0.42"
"SI","2022-09-12","89.9","3.27","4.58","Marte, Ketel",606466,542881,"single","hit_into_play",,,,,14,"Ketel Marte singles on a ground ball to center fielder Cody Bellinger.","R","R","L","ARI","LAD","X",8,"ground_ball",2,2,2022,"1.65","0.1","1.16","2.26",,,,0,4,"Bot",138.3,86.53,,,669257,,,-8.737215046514379,-130.64288665775842,0.08453570907200736,20.807621734237784,29.26991821329454,-31.34748211856151,"3.6","1.73",9,"104.7",-14,"89.6",2272,"6.4",663324,542881,669257,518692,605141,571970,607208,608336,641355,572204,"54.15",0.217,0.195,"0.9",1,1,0,2,25,7,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard",105,"0.043","0.42"
"SL","2022-09-12","82.9","-2.49","5.28","Marte, Ketel",606466,641360,"strikeout","called_strike",,,,,1,"Ketel Marte called out on strikes.","R","L","R","ARI","LAD","S",2,,1,2,2022,"0.61","0.14","-0.62","3.38",,,,0,9,"Bot",,,,,669257,,,3.0910703011627896,-120.73386247501993,1.9047218424268764,5.31754622864849,24.627815228895166,-31.389833366498607,"3.72","1.82",,,,"83.3",2203,"6.6",663324,641360,669257,518692,605141,571970,607208,621035,641355,572204,"53.91",,,"0",1,0,0,,67,7,"Slider",0,6,0,6,6,0,0,6,"Infield shift","Standard",81,"-0.002","-0.158"
"FC","2022-09-12","88.7","2.32","6.06","Marte, Ketel",606466,542881,"walk","ball",,,,,12,"Ketel Marte walks.","R","R","L","ARI","LAD","B",,,3,1,2022,"-0.04","0.92","0.26","3.73",,,,1,1,"Bot",,,,,669257,,,-4.915167219556157,-129.08248481589948,-1.562347052731077,0.6322637637509406,27.296130938221104,-21.77316479736675,"3.6","1.68",,,,"88.1",2498,"6",663324,542881,669257,518692,605141,571970,607208,608336,641355,572204,"54.54",,,"0.7",1,0,0,,5,5,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",153,"0.024","0.162"
"FF","2022-09-11","94.5","1.51","6.81","Marte, Ketel",606466,596295,"double","hit_into_play",,,,,2,"Ketel Marte doubles (37) on a line drive to right fielder Michael Toglia.   Stone Garrett scores.    Emmanuel Rivera scores.    Carson Kelly to 3rd.","R","R","L","COL","ARI","X",9,"line_drive",3,2,2022,"0.51","1.41","0.26","3.54",656448,656896,608348,1,7,"Top",228.22,91.88,,,661531,,,-4.429484236370335,-137.69617935232287,-6.101250851991406,7.44502420015871,25.945101014627248,-13.043779336435504,"3.58","1.73",330,"96.2",20,"95.7",2224,"6.6",662868,596295,661531,543068,641857,660707,641658,656248,602074,669911,"53.92",0.269,0.318,"1.25",1,1,1,4,58,7,"4-Seam Fastball",3,5,5,3,7,3,7,3,"Strategic","Standard",162,"-0.082","1.686"
"CH","2022-09-10","91.6","-2.07","5.77","Marte, Ketel",606466,570632,"single","hit_into_play",,,,,7,"Ketel Marte singles on a sharp ground ball to right fielder Randal Grichuk.   Jake McCarthy scores.    Christian Walker to 2nd.","R","L","R","COL","ARI","X",9,"ground_ball",2,2,2022,"-0.81","0.76","-0.58","1.96",,664983,572233,1,4,"Top",189.75,120.31,,,553869,,,5.478735120766087,-133.4316107806255,-5.458062773815767,-10.75771919462784,24.347179344406964,-22.156981129401817,"3.56","1.72",54,"102.3",0,"91.9",1849,"6.1",662869,570632,553869,669911,663898,660707,676701,656248,602074,545341,"54.45",0.46,0.436,"0.9",1,1,0,4,25,5,"Changeup",0,0,0,0,1,0,1,0,"Standard","Standard",234,"-0.12","0.99"
"SL","2022-09-10","87.3","-1.94","5.83","Marte, Ketel",606466,570632,"strikeout","swinging_strike",,,,,1,"Ketel Marte strikes out swinging.","R","L","R","COL","ARI","S",2,,3,2,2022,"-0.17","0.48","-0.67","3.03",,,,0,2,"Top",,,,,553869,,,3.409569459329166,-127.30103693543619,-1.7160061750480415,-2.4893966082488137,20.89780217125793,-26.74406491869416,"3.56","1.72",,,,"87.8",2397,"6",662869,570632,553869,669911,663898,660707,676701,656248,602074,545341,"54.46",,,"0",1,0,0,,8,7,"Slider",0,0,0,0,0,0,0,0,"Standard","Strategic",176,"0.023","-0.298"
"FF","2022-09-09","95.7","-2.39","5.77","Marte, Ketel",606466,608566,"walk","ball",,,,,14,"Ketel Marte walks.   Alek Thomas scores.    Geraldo Perdomo to 3rd.    Josh Rojas to 2nd.","R","L","R","COL","ARI","B",,,3,0,2022,"-0.91","1.06","0.28","1.42",677950,672695,668942,0,5,"Top",,,,,553869,,,8.96319516089845,-138.95904569080463,-8.166175420956863,-13.733378292857763,29.286579015164392,-16.80231168572088,"3.56","1.72",,,,"94.7",2049,"5.7",662870,608566,553869,543068,663898,641857,676701,602074,545341,669911,"54.81",,,"0.7",1,0,0,,42,4,"4-Seam Fastball",8,3,3,8,4,8,4,8,"Standard","Standard",229,"-0.081","0.418"
"KC","2022-09-09","88.4","-2.33","6.06","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,5,"Ketel Marte flies out to left fielder Yonathan Daza.","R","L","R","COL","ARI","X",7,"fly_ball",2,2,2022,"-0.04","-0.18","-0.13","2.53",,,,2,3,"Top",72.33,75.59,,,553869,,,5.39044458845255,-128.8741617479644,-2.2426852460469995,-1.4124946828280014,22.636195089837816,-34.03681514494989,"3.56","1.73",333,"90.8",28,"88.1",2565,"5.6",662870,608566,553869,543068,663898,641857,676701,602074,545341,669911,"54.88",0.103,0.131,"0",1,0,0,3,22,7,"Knuckle Curve",3,1,1,3,1,3,1,3,"Standard","Standard",21,"0.01","-0.083"
"FF","2022-09-09","91.5","1.85","6.79","Marte, Ketel",606466,596295,"field_out","hit_into_play",,,,,2,"Ketel Marte lines out to right fielder Michael Toglia.","R","R","L","COL","ARI","X",9,"line_drive",1,1,2022,"0.49","1.46","0.02","3.25",,,,2,6,"Top",201.98,100.85,,,553869,,,-5.6306601200751,-133.13411977750636,-6.250551985474269,6.907925722640792,25.775650643597313,-13.63983575572536,"3.56","1.73",307,"87.5",23,"91.7",2268,"6.2",662870,596295,553869,543068,641857,660707,676701,602074,545341,669911,"54.28",0.237,0.254,"0",1,0,0,3,54,3,"4-Seam Fastball",8,10,10,8,10,8,10,8,"Standard","Strategic",154,"0.008","-0.093"
"FF","2022-09-09","93.5","-2.45","5.98","Marte, Ketel",606466,608566,"field_out","hit_into_play",,,,,4,"Ketel Marte grounds out sharply, second baseman Brendan Rodgers to first baseman C.  J. Cron.","R","L","R","COL","ARI","X",4,"ground_ball",0,1,2022,"-0.85","0.9","-0.29","2.51",,,,1,1,"Top",155.1,143.38,,,553869,,,7.344264836667857,-135.95248598027874,-5.145437408048549,-12.118763458969958,29.19032558956971,-20.074637007203243,"3.56","1.73",14,"103.5",-10,"92.7",2126,"5.8",662870,608566,553869,543068,663898,641857,676701,602074,545341,669911,"54.71",0.28,0.252,"0",1,0,0,2,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",225,"0.015","-0.131"
"SI","2022-09-09","96.3","-1.8","6.04","Marte, Ketel",606466,453268,"field_out","hit_into_play",,,,,1,"Ketel Marte lines out to left fielder Yonathan Daza.","R","L","R","COL","ARI","X",7,"line_drive",0,0,2022,"-0.96","0.56","-0.44","3.01",,,,0,9,"Top",70.07,94.72,,,553869,,,5.735933484799301,-140.28388437709674,-3.8135775670513916,-13.937433730714776,27.26621053899074,-24.075285535503625,"3.56","1.73",294,"97.2",16,"95.9",2524,"5.7",662870,453268,553869,543068,641857,660707,676701,602074,545341,669911,"54.79",0.663,0.67,"0",1,0,0,4,77,1,"Sinker",10,10,10,10,10,10,10,10,"Standard","Standard",219,"0.058","-0.221"
"FS","2022-09-07","88.8","-2.21","5.36","Marte, Ketel",606466,506433,"grounded_into_double_play","hit_into_play",,,,,8,"Ketel Marte grounds into a double play, first baseman Wil Myers to shortstop Ha-Seong Kim to first baseman Wil Myers.   Josh Rojas out at 2nd.    Ketel Marte out at 1st.","R","L","R","SD","ARI","X",3,"ground_ball",0,1,2022,"-0.42","0.18","-0.17","2.07",677950,,668942,1,5,"Top",153.69,169.31,,,543592,,,5.948539080168651,-129.26635738364038,-2.4721550432779917,-5.935552926515745,24.862856500110446,-29.81746252438862,"3.56","1.73",19,"101.6",-5,"90",1449,"6.8",662216,506433,543592,571976,630105,592518,673490,595777,663757,640492,"53.65",0.294,0.265,"0",1,0,0,2,39,2,"Split-Finger",4,3,3,4,3,4,3,4,"Infield shift","Standard",191,"0.161","-0.517"
"FF","2022-09-07","93.2","-2.46","5.3","Marte, Ketel",606466,506433,"strikeout","swinging_strike",,,,,1,"Ketel Marte strikes out swinging.","R","L","R","SD","ARI","S",2,,2,2,2022,"-0.25","0.9","-0.8","3.48",,,668942,1,3,"Top",,,,,543592,,,4.8734790723838355,-135.60776728552676,-0.8548453004997573,-4.244579664487214,31.72310782973619,-21.181688261577676,"3.56","1.73",,,,"93.8",2621,"6.8",662216,506433,543592,571976,630105,592518,673490,595777,640492,665742,"53.67",,,"0",1,0,0,,20,5,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Infield shift","Standard",191,"0.033","-0.266"
"FC","2022-09-07","90","-1.84","5.88","Marte, Ketel",606466,607259,"field_out","hit_into_play",,,,,9,"Ketel Marte pops out to third baseman Manny Machado.","R","L","R","SD","ARI","X",5,"popup",2,1,2022,"0.02","0.73","0.57","2.1",,,,1,8,"Top",93.95,148.35,,,543592,,,5.91915318623708,-131.03246165752748,-4.970816800983464,-0.957957154517615,25.793452759566463,-22.922377886320014,"3.56","1.73",154,"65.6",58,"90",2286,"6.1",662216,607259,543592,571976,630105,592518,673490,595777,663757,640492,"54.4",0.017,0.015,"0",1,0,0,3,62,4,"Cutter",5,3,3,5,3,5,3,5,"Infield shift","Standard",206,"0.023","-0.18"
"FF","2022-09-07","92.8","-2.32","5.43","Marte, Ketel",606466,506433,"field_out","hit_into_play",,,,,9,"Ketel Marte flies out to right fielder Juan Soto.","R","L","R","SD","ARI","X",9,"fly_ball",0,0,2022,"-0.14","1.46","0.58","1.91",,,,1,1,"Top",194.4,127.47,,,543592,,,7.76233819510864,-134.86774226971684,-6.419895725857754,-3.4223513864412403,30.75969246742672,-13.09234632805289,"3.56","1.73",244,"99.4",56,"93.2",2547,"6.7",662216,506433,543592,571976,630105,592518,673490,595777,640492,665742,"53.78",0.017,0.024,"0",1,0,0,3,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",200,"0.015","-0.155"
"FF","2022-09-06","92.8","-1.46","6.28","Marte, Ketel",606466,605397,"strikeout","swinging_strike",,,,,2,"Ketel Marte strikes out swinging.","R","L","R","SD","ARI","S",2,,3,2,2022,"-0.14","1.09","0.18","3.27",,,,0,5,"Top",,,,,595751,,,4.483620444659581,-135.0858442446042,-4.301863121066016,-2.6579192109719605,28.11854808560608,-18.06010731441604,"3.54","1.73",,,,"92.8",2476,"6.2",662205,605397,595751,571976,630105,592518,673490,595777,663757,665742,"54.35",,,"0",1,0,0,,33,6,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Infield shift","Standard",209,"0.011","-0.298"
"FF","2022-09-06","91.6","-1.48","6.4","Marte, Ketel",606466,605397,"field_out","hit_into_play",,,,,12,"Ketel Marte pops out softly to third baseman Manny Machado.","R","L","R","SD","ARI","X",5,"popup",0,1,2022,"0.02","1.03","1.26","3.27",,,662139,0,3,"Top",106.02,179.79,,,595751,,,6.828296579008697,-133.2727612091041,-4.248949378179911,-1.2188000208378678,28.9687857481231,-19.136758746100732,"3.54","1.73",76,"40.8",60,"91",2471,"6",662205,605397,595751,571976,630105,592518,673490,595777,663757,665742,"54.54",0.026,0.023,"0",1,0,0,1,18,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",205,"0.031","-0.287"
"FF","2022-09-06","93.2","-1.43","6.31","Marte, Ketel",606466,605397,"field_out","hit_into_play",,,,,9,"Ketel Marte grounds out sharply, shortstop Ha-Seong Kim to first baseman Wil Myers.","R","L","R","SD","ARI","X",6,"ground_ball",2,0,2022,"-0.42","1.01","0.59","2.03",,,,1,1,"Top",142.08,126.28,,,595751,,,6.083927936423455,-135.49176050501734,-7.442395332154305,-6.434602142512116,28.308005985338745,-18.302162215362888,"3.54","1.73",131,"100.8",7,"93",2483,"6.1",662205,605397,595751,571976,630105,592518,673490,595777,663757,665742,"54.4",0.68,0.64,"0",1,0,0,4,3,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",213,"0.014","-0.222"
"CH","2022-09-06","90.4","-1.08","5.87","Marte, Ketel",606466,663158,"strikeout","swinging_strike",,,,,8,"Ketel Marte strikes out swinging.","R","L","R","SD","ARI","S",2,,1,2,2022,"-1.36","0.47","0.06","2.14",,,,0,7,"Top",,,,,595751,,,5.776572897249422,-131.57711075350343,-4.393786984387706,-17.00273447250737,26.93594892470319,-26.04328687215072,"3.54","1.73",,,,"91.2",1632,"6.7",662205,663158,595751,571976,630105,592518,673490,595777,663757,665742,"53.85",,,"0",1,0,0,,51,4,"Changeup",3,5,5,3,5,3,5,3,"Infield shift","Standard",233,"0.014","-0.158"
"SL","2022-09-05","86.7","2.17","6.43","Marte, Ketel",606466,605483,"grounded_into_double_play","hit_into_play",,,,,8,"Ketel Marte grounds into a double play, third baseman Manny Machado to second baseman Jake Cronenworth to first baseman Josh Bell.   Josh Rojas out at 2nd.    Ketel Marte out at 1st.","R","R","L","SD","ARI","X",5,"ground_ball",0,1,2022,"-0.49","0.27","0.01","1.98",,,668942,0,6,"Top",110.94,170.81,,,543592,,,-4.18030791464826,-126.34899901216542,-5.122862080032112,-4.59515357228348,22.47172775107563,-28.538019116164467,"3.54","1.73",12,"112.9",-9,"88",2399,"6.8",662211,605483,543592,605137,630105,592518,673490,595777,663757,665742,"53.73",0.36,0.324,"0",1,0,0,2,37,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",182,"0.079","-0.443"
"SL","2022-09-05","87.8","2.07","6.45","Marte, Ketel",606466,605483,"field_out","hit_into_play",,,,,13,"Ketel Marte pops out to shortstop Ha-Seong Kim.","R","R","L","SD","ARI","X",6,"popup",1,1,2022,"-0.45","0.16","-0.94","1.29",,,,2,3,"Top",84.9,140.52,,,543592,,,-6.392765930286322,-127.637709808848,-6.7389267913419655,-3.6600137159912416,26.031465048260657,-29.27152781692079,"3.54","1.73",168,"74.6",60,"88.3",2423,"6.6",662211,605483,543592,605137,630105,592518,673490,595777,663757,665742,"53.87",0.031,0.028,"0",1,0,0,3,19,3,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",213,"0.01","-0.093"
"FC","2022-09-05","89.9","-1.91","5.95","Marte, Ketel",606466,607259,"field_out","hit_into_play",,,,,8,"Ketel Marte flies out to center fielder Trent Grisham.   Geraldo Perdomo to 3rd.","R","L","R","SD","ARI","X",8,"fly_ball",0,1,2022,"0.28","1.01","0.27","2.25",,672695,668942,1,8,"Top",160.01,96.91,,,543592,,,4.797708065595502,-130.9028178582076,-5.325317825903134,2.2360091646799303,26.213588493341952,-19.65321119692523,"3.54","1.73",314,"84.4",30,"89.5",2373,"5.9",662211,607259,543592,605137,630105,592518,673490,595777,663757,665742,"54.59",0.063,0.075,"0",1,0,0,3,55,2,"Cutter",0,2,2,0,2,0,2,0,"Infield shift","Standard",198,"0.017","-0.386"
"SL","2022-09-05","87.8","2.03","6.48","Marte, Ketel",606466,605483,"strikeout","swinging_strike",,,,,8,"Ketel Marte strikes out swinging.","R","R","L","SD","ARI","S",2,,0,2,2022,"-0.04","0.32","0.03","1.73",,,608348,1,1,"Top",,,,,543592,,,-4.810646004440508,-127.67963928356043,-6.071931318731703,0.5760431052479321,26.794341371972028,-27.655667366714503,"3.54","1.73",,,,"88.4",2273,"6.8",662211,605483,543592,605137,630105,592518,673490,595777,663757,665742,"53.74",,,"0",1,0,0,,3,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",267,"0.028","-0.179"
"CH","2022-08-17","83.7","2.02","5.89","Marte, Ketel",606466,606424,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.","R","R","L","SF","ARI","X",6,"ground_ball",3,2,2022,"1.31","0.81","0.84","2.46",,,,0,7,"Top",103.14,150.93,,,642851,,,-5.309838353433412,-121.8016988271097,-3.1142796960090324,14.045033532609878,23.771742125848984,-23.65544169058707,"3.55","1.71",138,"111.9",5,"84",2052,"6.5",662003,606424,642851,474832,527038,605204,543063,592626,596103,664774,"54.01",0.683,0.643,"0",1,0,0,4,52,6,"Changeup",2,1,1,2,1,2,1,2,"Infield shift","Standard",122,"0.043","-0.298"
"CU","2022-08-14","76","-1.99","5.36","Marte, Ketel",606466,663372,"field_out","hit_into_play",,,,,13,"Ketel Marte flies out to left fielder Connor Joe.","R","L","R","COL","ARI","X",7,"fly_ball",0,2,2022,"0.83","-0.98","-0.85","2.25",,,,0,5,"Top",41.68,103.77,,,661531,,,0.9073567908518758,-110.72586935249613,2.2578464442900223,6.678251356594328,18.95627159967904,-40.83436461191433,"3.59","1.71",313,"89",36,"76.1",2555,"6.2",662881,663372,661531,660707,663898,641857,641658,656582,592144,545341,"54.29",0.023,0.031,"0",1,0,0,3,35,3,"Curveball",0,6,6,0,6,0,6,0,"Standard","Strategic",52,"0.003","-0.141"
"FF","2022-08-14","93.6","-2.24","5.02","Marte, Ketel",606466,663372,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","COL","ARI","B",,,3,2,2022,"-0.44","0.95","-1.29","3.81",,668942,,1,3,"Top",,,,,661531,,,3.4235372145394614,-136.42826889814586,0.44234218561068006,-6.192244032805484,25.925559984160753,-20.48475196992553,"3.67","1.83",,,,"94.4",2416,"6.4",662881,663372,661531,660707,663898,641857,641658,656582,592144,545341,"54.15",,,"0.7",1,0,0,,20,6,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",211,"-0.017","0.247"
