"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2020-08-07","83.7","-1.75","5.57","Marte, Ketel",606466,641941,"strikeout","called_strike",,,,,9,"Ketel Marte called out on strikes.","R","L","R","SD","ARI","S",2,,2,2,2020,"0.23","-0.07","0.68","2.31",,,,2,8,"Top",,,,,595978,,,5.206308497497219,-121.70151065277412,-0.911037880830124,1.11118943746074,26.043789335079204,-32.9127064230749,"3.65","1.87",,,,"84.2",2107,"6.9",631073,641941,595978,630105,595777,592518,665487,658668,663757,571976,"53.63",,,"0",1,0,0,,55,5,"Cutter",3,0,0,3,0,3,0,3,"Infield shift","Standard",96,"0.006","-0.096"
"CH","2020-08-07","78.1","-2.19","5.67","Marte, Ketel",606466,605200,"field_out","hit_into_play",,,,,13,"Ketel Marte flies out to left fielder Abraham Almonte.","R","L","R","SD","ARI","X",7,"fly_ball",0,2,2020,"-0.9","0.66","-1","2.05",,,,0,1,"Top",67.99,100.49,,,642336,,,4.1891219989856605,-113.64567457618563,-2.092321636401702,-8.530896382847434,21.52360533636717,-26.299744530094998,"3.64","1.73",270,"83.3",31,"77.4",1624,"5.9",631073,605200,642336,630105,595777,592518,665487,501659,663757,571976,"54.63",0.047,0.044,"0",1,0,0,3,1,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",253,"0.022","-0.154"
"CU","2020-08-02","74.1","1.12","6.41","Marte, Ketel",606466,477132,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out, shortstop Chris Taylor to first baseman Max Muncy.","R","R","L","ARI","LAD","X",6,"ground_ball",2,2,2020,"-0.62","-1.39","0.41","1.39",,,,0,6,"Bot",100.6,145.44,,,605131,,,-0.36263319369628655,-107.7712763822995,-0.37313221201172087,-4.678605219117372,23.283647509237845,-43.02589401542833,"3.41","1.56",12,"89",-7,"73.4",2417,"6.4",630101,477132,605131,571970,571771,457759,621035,572041,641355,605141,"54.14",0.16,0.144,"0",1,0,0,2,46,5,"Curveball",0,3,0,3,3,0,0,3,"Infield shift","Standard",341,"-0.026","-0.216"
"SL","2020-08-02","86.7","1.54","6.3","Marte, Ketel",606466,477132,"field_out","hit_into_play",,,,,1,"Ketel Marte pops out to first baseman Max Muncy.","R","R","L","ARI","LAD","X",3,"popup",2,2,2020,"-0.62","0.32","-0.44","3.15",,,,0,4,"Bot",133.46,156.96,,,605131,,,-3.472238075100766,-126.22659301476133,-1.9736647756751216,-5.84006077443307,27.084783911627195,-28.54809960247379,"3.41","1.56",109,"45.3",50,"86.4",2693,"6.2",630101,477132,605131,571970,571771,457759,621035,572041,641355,605141,"54.29",0.08,0.072,"0",1,0,0,1,27,5,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",228,"-0.029","-0.216"
"SI","2020-08-02","92.7","1.6","5.79","Marte, Ketel",606466,518397,"strikeout","swinging_strike",,,,,6,"Ketel Marte strikes out swinging.","R","R","L","ARI","LAD","S",2,,3,2,2020,"1.32","0.37","0.31","2.64",,,,2,8,"Bot",,,,,605131,,,-6.1490835465941736,-134.8333394390931,-3.000300776220532,17.405925892125158,32.26504428734399,-27.245253899315088,"3.41","1.56",,,,"92",2211,"6.1",630101,518397,605131,621458,571970,457759,621035,572041,641355,571771,"54.37",,,"0",1,0,0,,61,6,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",141,"-0.008","-0.135"
"FF","2020-08-02","92.4","1.43","6.3","Marte, Ketel",606466,477132,"strikeout","called_strike",,,,,9,"Ketel Marte called out on strikes.","R","R","L","ARI","LAD","S",2,,2,2,2020,"-0.05","1.79","0.69","1.87",,,,0,1,"Bot",,,,,605131,,,-1.790468655882082,-134.20871085353428,-9.293380385554345,-0.16344292230106514,32.5232069753201,-8.674584456067917,"3.54","1.56",,,,"91.9",2619,"6.4",630101,477132,605131,571970,571771,457759,621035,572041,641355,605141,"54.13",,,"0",1,0,0,,6,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",171,"-0.022","-0.216"
"FF","2020-08-01","94.4","1.3","6.17","Marte, Ketel",606466,628711,"single","hit_into_play",,,,,2,"Ketel Marte singles on a ground ball to second baseman Max Muncy.","R","R","L","ARI","LAD","X",4,"ground_ball",0,1,2020,"0.27","1.49","-0.21","2.93",,,,1,5,"Bot",121.11,142.66,,,669257,,,-4.509796968830775,-137.33444827471095,-5.971091322860102,4.4728048678060945,31.876793938859464,-12.196184276737595,"3.41","1.56",46,"79.4",0,"93.5",2512,"5.9",630100,628711,669257,607461,571970,621458,608369,592626,572041,605141,"54.6",0.18,0.162,"0.9",1,1,0,2,47,2,"4-Seam Fastball",2,8,2,8,8,2,2,8,"Standard","Standard",152,"0.009","0.292"
"CS","2020-08-01","78.5","1.37","6.14","Marte, Ketel",606466,628711,"strikeout","swinging_strike_blocked",,,,,13,"Ketel Marte strikes out swinging.","R","R","L","ARI","LAD","S",2,,1,2,2020,"-0.59","-0.81","-0.05","0",,,,0,3,"Bot",,,,,669257,,,-1.9581767271968238,-114.19466837778721,-4.871424680760874,-4.796956828632439,22.34107331287082,-38.48915378095932,"3.41","1.56",,,,"77.5",2783,"5.8",630100,628711,669257,607461,571970,621458,608369,592626,572041,605141,"54.73",,,"0",1,0,0,,23,6,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",322,"-0.02","-0.181"
"FF","2020-08-01","93.4","1.42","6.34","Marte, Ketel",606466,628711,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, shortstop Corey Seager to first baseman Matt Beaty.","R","R","L","ARI","LAD","X",6,"ground_ball",1,0,2020,"0.22","1.58","-0.23","2.73",,,,0,1,"Bot",119.3,166.55,,,669257,,,-4.675693630832104,-135.77379909306393,-6.874367201905342,3.868106332983752,33.537862790496426,-11.299568826018147,"3.41","1.56",21,"82.7",-6,"91.9",2489,"5.7",630100,628711,669257,607461,571970,621458,608369,592626,572041,605141,"54.79",0.153,0.141,"0",1,0,0,2,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",158,"-0.021","-0.292"
"FF","2020-07-31","95.1","-0.76","6.27","Marte, Ketel",606466,664062,"field_out","hit_into_play",,,,,9,"Ketel Marte grounds out, second baseman Chris Taylor to first baseman Edwin Rios.","R","L","R","ARI","LAD","X",4,"ground_ball",3,2,2020,"-0.74","1.54","0.34","1.55",,,,0,4,"Bot",162.87,135.45,,,605131,,,4.510224615294022,-138.1079195448509,-10.038280096246512,-10.503136051599647,32.73166219570502,-10.393263416196934,"3.41","1.56",7,"97.2",-12,"94.2",2447,"6",630201,664062,605131,621458,621035,457759,608369,592626,641355,605141,"54.49",0.2,0.187,"0",1,0,0,2,26,6,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",212,"-0.03","-0.319"
"CH","2020-07-31","88.6","2.25","4.81","Marte, Ketel",606466,624647,"single","hit_into_play",,,,,9,"Ketel Marte singles on a pop up to right fielder Mookie Betts.","R","R","L","ARI","LAD","X",9,"popup",0,2,2020,"1.32","0.48","0.8","1.84",,,,0,6,"Bot",176.15,133.01,,,605131,,,-6.313299325704792,-128.84099070389266,-2.164098766618244,15.973784464311613,27.770818882858777,-26.565119278130854,"3.41","1.56",180,"61.2",42,"88.7",1968,"6.5",630201,624647,605131,621458,621035,457759,608369,592626,641355,605141,"54",0.34,0.306,"0.9",1,1,0,3,44,3,"Changeup",0,2,0,2,2,0,0,2,"Standard","Standard",119,"0.059","0.495"
"FS","2020-07-31","86.2","-1.07","6.06","Marte, Ketel",606466,664062,"double","hit_into_play",,,,,9,"Ketel Marte doubles (3) on a line drive to right fielder Mookie Betts.  Ketel Marte out at 3rd on the throw, right fielder Mookie Betts to shortstop Corey Seager.","R","L","R","ARI","LAD","X",9,"line_drive",1,2,2020,"-1.34","0.55","0.77","1.53",,,,0,1,"Bot",207.92,118.54,,,605131,,,7.040951943479915,-125.17213860723204,-5.562814060540421,-15.528531388912198,26.627792034612238,-25.444822521145227,"3.41","1.56",214,"69.2",24,"85.3",2081,"6",630201,664062,605131,621458,621035,457759,608369,592626,641355,605141,"54.54",0.987,0.926,"1.25",1,1,1,4,4,4,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shift","Standard",238,"-0.021","0.704"
"CH","2020-07-30","85.1","-1.52","6.98","Marte, Ketel",606466,548389,"field_out","hit_into_play",,,,,1,"Ketel Marte lines out sharply to center fielder Cody Bellinger.","R","L","R","ARI","LAD","X",8,"line_drive",3,2,2020,"-1.1","0.86","-0.54","3.28",,,,1,5,"Bot",138.59,48.98,,,669257,,,4.501109496141945,-123.86168151077895,-4.078924843747962,-12.257548323063258,25.170639299878594,-22.67850107937165,"3.41","1.56",356,"100.3",16,"84.9",1762,"6.2",630145,548389,669257,571970,571771,457759,621035,572041,641355,605141,"54.29",0.587,0.591,"0",1,0,0,4,46,6,"Changeup",1,5,1,5,5,1,1,5,"Infield shift","Standard",218,"-0.012","-0.208"
"FF","2020-07-30","93.1","-1.38","6.98","Marte, Ketel",606466,548389,"home_run","hit_into_play",,,,,4,"Ketel Marte homers (1) on a fly ball to left center field.","R","L","R","ARI","LAD","X",,"fly_ball",1,0,2020,"-0.48","1.46","-0.29","2.7",,,,1,3,"Bot",56.07,49.09,,,669257,,,3.8414502031202558,-135.36506747622596,-8.403602382382719,-6.77785524447401,28.42950438222185,-12.615830218266083,"3.41","1.56",390,"100.6",25,"92.8",2348,"6.1",630145,548389,669257,571970,571771,457759,621035,572041,641355,605141,"54.42",0.647,1.056,"2",1,0,3,6,27,2,"4-Seam Fastball",0,4,0,4,4,1,1,4,"Infield shift","Standard",205,"0.068","0.973"
"KC","2020-07-30","86.4","-1.95","5.36","Marte, Ketel",606466,523260,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, third baseman Justin Turner to first baseman Max Muncy.","R","L","R","ARI","LAD","X",5,"ground_ball",3,1,2020,"0.89","-0.96","-0.15","2.35",,,,1,7,"Bot",129.71,129.46,,,669257,,,2.4646014253730315,-125.76615304003204,1.0358505546533705,8.898273027086653,27.025047731032554,-42.75730165939998,"3.41","1.56",7,"89.4",-17,"86",3075,"6.1",630145,523260,669257,571970,571771,457759,621035,572041,641355,605141,"54.35",0.107,0.103,"0",1,0,0,2,63,5,"Knuckle Curve",3,6,3,6,6,3,3,6,"Infield shift","Standard",57,"-0.016","-0.267"
"CH","2020-07-30","84.1","-1.54","7.05","Marte, Ketel",606466,548389,"single","hit_into_play",,,,,7,"Ketel Marte singles on a line drive to right fielder Mookie Betts.","R","L","R","ARI","LAD","X",9,"line_drive",1,1,2020,"-0.99","0.52","-0.8","1.58",,,,0,1,"Bot",148.98,99.99,,,669257,,,3.6598697842908425,-122.25907604327122,-7.215615770627842,-10.693664670472925,25.106091229032238,-25.747363469862695,"3.41","1.56",180,"87.6",11,"83.3",1716,"5.9",630145,548389,669257,571970,571771,457759,621035,572041,641355,605141,"54.57",0.673,0.628,"0.9",1,1,0,4,7,3,"Changeup",0,3,0,3,3,0,0,3,"Infield shift","Standard",224,"0.036","0.408"
"SI","2020-07-27","89.5","2.46","5.9","Marte, Ketel",606466,664192,"field_out","hit_into_play",,,,,12,"Ketel Marte flies out to right fielder Edward Olivares.","R","R","L","SD","ARI","X",9,"fly_ball",1,1,2020,"1.26","0.91","0.16","3.66",,,605113,0,3,"Top",189.46,83.9,,,642336,,,-8.35289380871984,-130.01515256037703,-1.3772615833520525,16.126662674176135,29.57682218050859,-21.810578722099194,"3.41","1.56",311,"89.6",42,"89.4",2847,"6.5",631098,664192,642336,571976,594824,592518,665487,502054,663757,658668,"53.99",0.007,0.008,"0",1,0,0,3,19,3,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",200,"0.04","-0.358"
"SI","2020-07-27","94.5","-1.06","6.47","Marte, Ketel",606466,615698,"field_out","hit_into_play",,,,,4,"Ketel Marte lines out to left fielder Tommy Pham.","R","L","R","SD","ARI","X",7,"line_drive",1,1,2020,"-0.97","1.27","-0.51","2.35",,,,0,5,"Top",73.56,81.25,,,642336,,,3.6270920188242135,-137.4865397948293,-7.946640769074002,-13.123290948666458,29.4925900967272,-14.537523577780137,"3.41","1.56",305,"90.2",25,"95.3",2183,"6.7",631098,615698,642336,571976,594824,592518,665487,502054,663757,658668,"53.82",0.173,0.221,"0",1,0,0,3,41,3,"Sinker",6,2,2,6,2,6,2,6,"Standard","Standard",210,"0.016","-0.241"
"FS","2020-07-27","87.5","-1.96","6.15","Marte, Ketel",606466,606131,"force_out","hit_into_play",,,,,4,"Ketel Marte grounds into a force out, first baseman Wil Myers to shortstop Fernando Tatis.   Nick Ahmed out at 2nd.    Ketel Marte to 1st.","R","L","R","SD","ARI","X",3,"ground_ball",1,1,2020,"-1.44","0.24","-0.57","2.41",,,605113,0,7,"Top",148.23,165.49,,,642336,,,6.292347909473648,-127.28247412603947,-3.354709511047609,-16.998194886319062,27.141805842426603,-29.051980392252243,"3.41","1.56",4,"85.3",-33,"87",1554,"6.1",631098,606131,642336,571976,594824,592518,665487,502054,663757,658668,"54.44",0.047,0.049,"0",1,0,0,2,57,3,"Split-Finger",6,2,2,6,2,6,2,6,"Standard","Standard",234,"0.024","-0.514"
"SI","2020-07-27","93.4","-2.44","5.77","Marte, Ketel",606466,489334,"field_out","hit_into_play",,,,,6,"Ketel Marte flies out to right fielder Edward Olivares.","R","L","R","SD","ARI","X",9,"fly_ball",0,1,2020,"-1.32","1.41","0.42","2.57",,,,2,9,"Top",193.33,87.59,,,642336,,,10.327996429634156,-135.60472630027314,-5.604504383849041,-18.50673924327022,29.40334569349659,-13.64899416032863,"3.41","1.56",306,"84.4",32,"93.9",2189,"6.7",631098,489334,642336,571976,594824,592518,665487,502054,663757,658668,"53.79",0.04,0.053,"0",1,0,0,3,72,2,"Sinker",6,2,2,6,2,6,2,6,"Standard","Standard",215,"0.001","-0.095"
"SI","2020-07-27","87.4","2.08","6.02","Marte, Ketel",606466,664192,"single","hit_into_play",,,,,6,"Ketel Marte singles on a ground ball to left fielder Tommy Pham.","R","R","L","SD","ARI","X",7,"ground_ball",0,0,2020,"1.22","0.99","0.58","2.55",,,,0,1,"Top",73.99,102.68,,,642336,,,-6.158615465079993,-127.06031066881701,-4.238175959835855,14.498222596550978,27.148868531004556,-20.77802455083858,"3.41","1.56",118,"79.8",10,"87.7",2076,"6.6",631098,664192,642336,571976,594824,592518,665487,502054,663757,658668,"53.86",0.413,0.386,"0.9",1,1,0,4,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",146,"-0.036","0.398"
"SL","2020-07-26","89.6","-2.55","5.7","Marte, Ketel",606466,572070,"double","hit_into_play",,,,,4,"Ketel Marte doubles (2) on a line drive to left fielder Tommy Pham.","R","L","R","SD","ARI","X",7,"line_drive",1,1,2020,"0.22","-0.19","-0.47","2.33",,,,2,3,"Top",29.77,116.47,,,595978,,,4.660088905485087,-130.40518585348659,-1.8893834404453445,1.5130871724070063,28.759004753164124,-34.14894705856105,"3.41","1.56",257,"95.6",16,"89",1741,"6",631097,572070,595978,543333,595777,592518,665487,502054,663757,571976,"54.45",0.7,0.691,"1.25",1,1,1,4,21,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",107,"-0.026","0.224"
"FF","2020-07-26","94.1","-2.4","5.68","Marte, Ketel",606466,489446,"sac_fly","hit_into_play",,,,,12,"Ketel Marte out on a sacrifice fly to center fielder Trent Grisham.   Ildemaro Vargas scores.","R","L","R","SD","ARI","X",8,"fly_ball",0,1,2020,"-1.15","1.4","0.92","2.95",545121,641796,605113,1,9,"Top",133.88,74.8,,,642336,,,11.085279930205905,-136.5666586978019,-4.4169578973002865,-16.88364290823031,30.328609977254114,-13.830392770605446,"3.41","1.56",296,"85.2",36,"93.3",2308,"6",631097,489446,642336,630105,595777,592518,665487,502054,663757,571976,"54.52",0.013,0.017,"0",1,0,0,3,74,2,"4-Seam Fastball",2,2,2,2,3,2,3,2,"Strategic","Standard",223,"-0.123","-0.296"
"SI","2020-07-26","97.6","-2.13","5.32","Marte, Ketel",606466,642770,"single","hit_into_play",,,,,7,"Ketel Marte singles on a line drive to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"line_drive",3,2,2020,"-1.74","0.81","-0.5","1.82",,,,0,6,"Top",134.83,95.03,,,595978,,,8.38250208142424,-141.86998941201244,-5.737703452539829,-25.462978606503842,32.97980294199242,-20.090450406909596,"3.41","1.56",184,"91.4",8,"97.3",2281,"6.2",631097,642770,595978,543333,595777,592518,665487,502054,663757,571976,"54.27",0.507,0.456,"0.9",1,1,0,4,42,6,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",223,"-0.06","0.329"
"FF","2020-07-26","94.4","-1.69","5.6","Marte, Ketel",606466,641941,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","SD","ARI","B",,,3,2,2020,"-0.43","1.85","-0.23","4.14",,,,0,8,"Top",,,,,595978,,,4.799199478226136,-137.3750407737433,-2.2065560813669247,-6.544444708902116,33.84874324871645,-8.593854319699235,"3.66","1.78",,,,"94.8",2447,"6.8",631097,641941,595978,543333,595777,592518,665487,502054,663757,571976,"53.75",,,"0.7",1,0,0,,59,6,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",198,"-0.088","0.333"
"SI","2020-07-26","96.5","-2.64","5.73","Marte, Ketel",606466,572070,"field_out","hit_into_play",,,,,13,"Ketel Marte grounds out softly, pitcher Garrett Richards to first baseman Eric Hosmer.","R","L","R","SD","ARI","X",1,"ground_ball",0,1,2020,"-0.96","0.74","-1.32","2.06",,,,0,1,"Top",130.07,182.13,,,595978,,,5.671076575562049,-140.30806086704547,-5.845601929616578,-14.019635301229227,32.974316403064286,-21.1965064988654,"3.41","1.56",3,"63.7",-29,"95.9",2666,"6.1",631097,572070,595978,543333,595777,592518,665487,502054,663757,571976,"54.4",0.047,0.042,"0",1,0,0,2,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",199,"0.022","-0.209"
"SI","2020-07-25","97.6","-1.16","6.09","Marte, Ketel",606466,659275,"field_out","hit_into_play",,,,,6,"Ketel Marte flies out to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"fly_ball",0,0,2020,"-1.47","1.45","0.48","2.76",,,,1,5,"Top",109.92,101.01,,,595978,,,7.7312993762031885,-141.81116300812707,-6.721791642172099,-21.553036863967446,33.19115945277815,-11.272612922830833,"3.41","1.56",238,"90.4",51,"97.1",2539,"6.1",631092,659275,595978,664034,595777,592518,665487,502054,663757,658668,"54.37",0,0,"0",1,0,0,3,38,1,"Sinker",3,1,1,3,1,3,1,3,"Strategic","Standard",199,"0.019","-0.168"
"FF","2020-07-25","98.5","-1.12","6.1","Marte, Ketel",606466,659275,"double","hit_into_play",,,,,2,"Ketel Marte doubles (1) on a line drive to left fielder Tommy Pham.","R","L","R","SD","ARI","X",7,"line_drive",2,1,2020,"-0.34","1.46","0.25","3.38",,,,2,3,"Top",87.33,59.29,,,595978,,,4.506764790328353,-143.29962798137734,-5.300342303041825,-5.764360863120437,33.42514732261197,-10.989953241396277,"3.41","1.56",295,"93.6",18,"98.1",2551,"6.1",631092,659275,595978,664034,595777,592518,665487,502054,663757,658668,"54.4",0.473,0.462,"1.25",1,1,1,4,16,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",196,"-0.026","0.203"
"SL","2020-07-25","89.2","-1.43","6.07","Marte, Ketel",606466,659275,"strikeout","swinging_strike",,,,,14,"Ketel Marte strikes out swinging.","R","L","R","SD","ARI","S",2,,2,2,2020,"0.56","-0.12","1.01","2.22",,,,0,1,"Top",,,,,595978,,,4.7660144083551375,-129.80243236252196,-3.1769566943316576,5.345031134458937,27.60199886179413,-33.09246665864584,"3.41","1.56",,,,"88.5",2537,"5.9",631092,659275,595978,664034,595777,592518,665487,502054,663757,658668,"54.63",,,"0",1,0,0,,1,5,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",136,"0.022","-0.216"
"FF","2020-07-24","91.7","-2.56","6.29","Marte, Ketel",606466,663978,"field_out","hit_into_play",,,,,1,"Ketel Marte flies out to center fielder Trent Grisham.","R","L","R","SD","ARI","X",8,"fly_ball",0,0,2020,"-0.93","1.42","-0.39","3.29",,,,0,6,"Top",147.33,54.96,,,642336,,,7.574762514632548,-133.29163692362425,-4.8364031158730665,-12.786016643910763,29.423270337778746,-14.353869119565918,"3.41","1.56",343,"98.9",39,"92.5",2233,"6.9",631091,663978,642336,543333,595777,592518,665487,502054,663757,571976,"53.61",0.16,0.302,"0",1,0,0,3,36,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0.033","-0.251"
"FF","2020-07-24","95.9","-2.5","6.24","Marte, Ketel",606466,663978,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, pitcher Chris Paddack to first baseman Eric Hosmer.","R","L","R","SD","ARI","X",1,"ground_ball",1,2,2020,"-0.81","1.27","-0.27","2.2",,571875,,1,3,"Top",128.5,177.36,,,642336,,,7.825708947506501,-139.177676735309,-7.966874632256392,-12.33045851277267,32.73515421826152,-14.042595303861734,"3.41","1.56",4,"86.9",-30,"96.6",2256,"7",631091,663978,642336,543333,595777,592518,665487,502054,663757,571976,"53.55",0.033,0.03,"0",1,0,0,2,17,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0.039","-0.217"
"FF","2020-07-24","96.3","2.23","6.26","Marte, Ketel",606466,519141,"field_out","hit_into_play",,,,,5,"Ketel Marte pops out softly to second baseman Jurickson Profar.","R","R","L","SD","ARI","X",4,"popup",1,2,2020,"0.23","1.67","-0.19","2.63",,,,2,8,"Top",147.32,133.29,,,595978,,,-6.840678259304551,-139.864160296959,-7.71832611407481,4.668570624344513,33.34444372746601,-8.65251627727777,"3.41","1.56",169,"57.4",36,"94.7",2489,"5.6",631091,519141,595978,543333,595777,592518,665487,502054,663757,571976,"54.93",0.253,0.228,"0",1,0,0,1,61,4,"4-Seam Fastball",7,1,1,7,1,7,1,7,"Standard","Standard",157,"0","-0.079"
"CH","2020-07-24","86.1","-2.99","6.05","Marte, Ketel",606466,663978,"single","hit_into_play",,,,,13,"Ketel Marte singles on a line drive to left fielder Tommy Pham.","R","L","R","SD","ARI","X",7,"line_drive",1,2,2020,"-1.45","0.4","-1.61","2.41",,,,0,1,"Top",55.47,130.57,,,642336,,,6.281359653209756,-125.35653659170448,-3.2970942885268997,-16.51213460118127,23.77329358827091,-27.45130696859521,"3.41","1.56",198,"67.7",23,"87.4",1747,"6.9",631091,663978,642336,543333,595777,592518,665487,502054,663757,571976,"53.59",0.953,0.884,"0.9",1,1,0,4,1,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",245,"-0.036","0.468"
